SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Jan 21 15:01:43 CET 2019
User: thoje
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: QEB0094
Integration Time (usec): 2000000 (QEB0094)
Spectra Averaged: 1 (QEB0094)
Boxcar Smoothing: 0 (QEB0094)
Correct for Electrical Dark: No (QEB0094)
Strobe/Lamp Enabled: No (QEB0094)
Correct for Detector Non-linearity: No (QEB0094)
Correct for Stray Light: No (QEB0094)
Number of Pixels in Processed Spectrum: 1044
>>>>>Begin Processed Spectral Data<<<<<
291,47	2241,00
292,26	2241,00
293,06	2241,00
293,85	2243,00
294,64	2243,00
295,44	2247,00
296,23	2244,00
297,02	2248,00
297,82	2243,00
298,61	2241,00
299,40	2242,00
300,20	2245,00
300,99	2243,00
301,78	2245,00
302,58	2250,00
303,37	2247,00
304,16	2244,00
304,95	2243,00
305,75	2246,00
306,54	2246,00
307,33	2248,00
308,12	2244,00
308,92	2245,00
309,71	2243,00
310,50	2242,00
311,29	2241,00
312,08	2245,00
312,88	2245,00
313,67	2247,00
314,46	2247,00
315,25	2247,00
316,04	2246,00
316,83	2243,00
317,62	2240,00
318,42	2240,00
319,21	2244,00
320,00	2247,00
320,79	2246,00
321,58	2247,00
322,37	2248,00
323,16	2241,00
323,95	2243,00
324,74	2246,00
325,53	2242,00
326,32	2244,00
327,12	2247,00
327,91	2246,00
328,70	2241,00
329,49	2243,00
330,28	2239,00
331,07	2241,00
331,86	2247,00
332,65	2243,00
333,44	2246,00
334,23	2249,00
335,02	2247,00
335,81	2240,00
336,59	2242,00
337,38	2243,00
338,17	2246,00
338,96	2245,00
339,75	2258,00
340,54	2249,00
341,33	2244,00
342,12	2245,00
342,91	2246,00
343,70	2239,00
344,49	2245,00
345,27	2246,00
346,06	2246,00
346,85	2248,00
347,64	2247,00
348,43	2244,00
349,22	2244,00
350,01	2242,00
350,79	2246,00
351,58	2248,00
352,37	2249,00
353,16	2247,00
353,95	2243,00
354,73	2243,00
355,52	2241,00
356,31	2245,00
357,10	2244,00
357,88	2249,00
358,67	2250,00
359,46	2246,00
360,25	2246,00
361,03	2245,00
361,82	2243,00
362,61	2242,00
363,39	2246,00
364,18	2243,00
364,97	2246,00
365,76	2250,00
366,54	2246,00
367,33	2246,00
368,11	2244,00
368,90	2241,00
369,69	2245,00
370,47	2246,00
371,26	2248,00
372,05	2246,00
372,83	2247,00
373,62	2245,00
374,40	2242,00
375,19	2243,00
375,98	2243,00
376,76	2245,00
377,55	2252,00
378,33	2246,00
379,12	2248,00
379,90	2246,00
380,69	2244,00
381,47	2246,00
382,26	2244,00
383,04	2251,00
383,83	2249,00
384,61	2250,00
385,40	2247,00
386,18	2245,00
386,97	2243,00
387,75	2245,00
388,54	2245,00
389,32	2252,00
390,11	2247,00
390,89	2249,00
391,68	2247,00
392,46	2247,00
393,24	2250,00
394,03	2249,00
394,81	2244,00
395,60	2250,00
396,38	2249,00
397,16	2249,00
397,95	2249,00
398,73	2244,00
399,51	2243,00
400,30	2247,00
401,08	2249,00
401,86	2246,00
402,65	2247,00
403,43	2251,00
404,21	2248,00
405,00	2248,00
405,78	2244,00
406,56	2246,00
407,34	2248,00
408,13	2247,00
408,91	2249,00
409,69	2252,00
410,47	2247,00
411,26	2249,00
412,04	2244,00
412,82	2243,00
413,60	2246,00
414,39	2247,00
415,17	2250,00
415,95	2248,00
416,73	2248,00
417,51	2249,00
418,29	2244,00
419,08	2244,00
419,86	2248,00
420,64	2247,00
421,42	2250,00
422,20	2248,00
422,98	2245,00
423,76	2246,00
424,55	2244,00
425,33	2242,00
426,11	2249,00
426,89	2249,00
427,67	2248,00
428,45	2251,00
429,23	2246,00
430,01	2246,00
430,79	2247,00
431,57	2245,00
432,35	2254,00
433,13	2256,00
433,91	2256,00
434,69	2250,00
435,47	2249,00
436,25	2245,00
437,03	2245,00
437,81	2245,00
438,59	2245,00
439,37	2248,00
440,15	2249,00
440,93	2246,00
441,71	2246,00
442,49	2244,00
443,27	2247,00
444,05	2249,00
444,83	2246,00
445,60	2249,00
446,38	2248,00
447,16	2248,00
447,94	2243,00
448,72	2247,00
449,50	2249,00
450,28	2248,00
451,06	2248,00
451,83	2242,00
452,61	2245,00
453,39	2245,00
454,17	2245,00
454,95	2245,00
455,73	2248,00
456,50	2249,00
457,28	2247,00
458,06	2259,00
458,84	2246,00
459,61	2246,00
460,39	2245,00
461,17	2249,00
461,95	2249,00
462,72	2248,00
463,50	2247,00
464,28	2248,00
465,06	2245,00
465,83	2246,00
466,61	2247,00
467,39	2247,00
468,16	2250,00
468,94	2250,00
469,72	2245,00
470,49	2247,00
471,27	2245,00
472,05	2248,00
472,82	2245,00
473,60	2244,00
474,37	2249,00
475,15	2251,00
475,93	2249,00
476,70	2249,00
477,48	2243,00
478,25	2243,00
479,03	2245,00
479,81	2249,00
480,58	2250,00
481,36	2252,00
482,13	2249,00
482,91	2247,00
483,68	2263,00
484,46	2276,00
485,23	2287,00
486,01	2284,00
486,78	2270,00
487,56	2257,00
488,33	2247,00
489,11	2242,00
489,88	2246,00
490,66	2251,00
491,43	2253,00
492,21	2249,00
492,98	2252,00
493,76	2245,00
494,53	2246,00
495,30	2242,00
496,08	2246,00
496,85	2251,00
497,63	2250,00
498,40	2249,00
499,17	2250,00
499,95	2247,00
500,72	2247,00
501,49	2244,00
502,27	2250,00
503,04	2245,00
503,81	2250,00
504,59	2254,00
505,36	2246,00
506,13	2247,00
506,91	2243,00
507,68	2246,00
508,45	2246,00
509,23	2250,00
510,00	2251,00
510,77	2250,00
511,54	2249,00
512,32	2245,00
513,09	2246,00
513,86	2245,00
514,63	2247,00
515,40	2246,00
516,18	2251,00
516,95	2248,00
517,72	2248,00
518,49	2246,00
519,26	2245,00
520,04	2242,00
520,81	2246,00
521,58	2247,00
522,35	2247,00
523,12	2247,00
523,89	2248,00
524,67	2246,00
525,44	2243,00
526,21	2242,00
526,98	2246,00
527,75	2248,00
528,52	2248,00
529,29	2248,00
530,06	2252,00
530,83	2247,00
531,60	2245,00
532,37	2246,00
533,14	2248,00
533,91	2247,00
534,68	2250,00
535,45	2251,00
536,22	2248,00
536,99	2243,00
537,76	2244,00
538,53	2246,00
539,30	2244,00
540,07	2248,00
540,84	2249,00
541,61	2248,00
542,38	2250,00
543,15	2245,00
543,92	2245,00
544,69	2242,00
545,46	2245,00
546,23	2247,00
547,00	2249,00
547,77	2250,00
548,54	2245,00
549,31	2244,00
550,07	2242,00
550,84	2245,00
551,61	2250,00
552,38	2249,00
553,15	2248,00
553,92	2250,00
554,69	2257,00
555,45	2248,00
556,22	2245,00
556,99	2245,00
557,76	2250,00
558,53	2247,00
559,29	2249,00
560,06	2246,00
560,83	2246,00
561,60	2245,00
562,36	2244,00
563,13	2243,00
563,90	2243,00
564,67	2244,00
565,43	2245,00
566,20	2249,00
566,97	2247,00
567,73	2244,00
568,50	2247,00
569,27	2241,00
570,04	2247,00
570,80	2249,00
571,57	2250,00
572,34	2250,00
573,10	2249,00
573,87	2248,00
574,63	2247,00
575,40	2245,00
576,17	2248,00
576,93	2245,00
577,70	2251,00
578,47	2247,00
579,23	2250,00
580,00	2247,00
580,76	2244,00
581,53	2247,00
582,29	2248,00
583,06	2250,00
583,82	2251,00
584,59	2252,00
585,36	2249,00
586,12	2248,00
586,89	2248,00
587,65	2252,00
588,42	2248,00
589,18	2253,00
589,95	2250,00
590,71	2246,00
591,47	2250,00
592,24	2247,00
593,00	2246,00
593,77	2245,00
594,53	2241,00
595,30	2247,00
596,06	2248,00
596,83	2250,00
597,59	2246,00
598,35	2247,00
599,12	2245,00
599,88	2245,00
600,64	2245,00
601,41	2246,00
602,17	2251,00
602,94	2249,00
603,70	2249,00
604,46	2249,00
605,23	2246,00
605,99	2245,00
606,75	2245,00
607,51	2248,00
608,28	2248,00
609,04	2246,00
609,80	2245,00
610,57	2250,00
611,33	2248,00
612,09	2248,00
612,85	2243,00
613,62	2249,00
614,38	2249,00
615,14	2247,00
615,90	2249,00
616,67	2248,00
617,43	2247,00
618,19	2245,00
618,95	2241,00
619,71	2247,00
620,48	2248,00
621,24	2248,00
622,00	2248,00
622,76	2249,00
623,52	2246,00
624,28	2244,00
625,04	2243,00
625,81	2244,00
626,57	2250,00
627,33	2248,00
628,09	2245,00
628,85	2247,00
629,61	2241,00
630,37	2245,00
631,13	2243,00
631,89	2246,00
632,65	2245,00
633,41	2247,00
634,17	2248,00
634,93	2246,00
635,70	2248,00
636,46	2244,00
637,22	2244,00
637,98	2246,00
638,74	2248,00
639,50	2246,00
640,26	2246,00
641,01	2244,00
641,77	2243,00
642,53	2245,00
643,29	2247,00
644,05	2247,00
644,81	2247,00
645,57	2245,00
646,33	2245,00
647,09	2246,00
647,85	2244,00
648,61	2242,00
649,37	2244,00
650,13	2248,00
650,88	2247,00
651,64	2249,00
652,40	2257,00
653,16	2284,00
653,92	2356,00
654,68	2442,00
655,44	2449,00
656,19	2391,00
656,95	2320,00
657,71	2280,00
658,47	2257,00
659,23	2247,00
659,98	2244,00
660,74	2244,00
661,50	2247,00
662,26	2246,00
663,01	2249,00
663,77	2246,00
664,53	2243,00
665,29	2245,00
666,04	2241,00
666,80	2241,00
667,56	2244,00
668,31	2250,00
669,07	2245,00
669,83	2250,00
670,58	2246,00
671,34	2243,00
672,10	2244,00
672,85	2244,00
673,61	2249,00
674,37	2244,00
675,12	2245,00
675,88	2247,00
676,64	2247,00
677,39	2244,00
678,15	2244,00
678,90	2246,00
679,66	2249,00
680,42	2246,00
681,17	2247,00
681,93	2245,00
682,68	2243,00
683,44	2241,00
684,19	2247,00
684,95	2247,00
685,70	2252,00
686,46	2247,00
687,21	2245,00
687,97	2249,00
688,72	2246,00
689,48	2245,00
690,23	2243,00
690,99	2247,00
691,74	2250,00
692,50	2244,00
693,25	2245,00
694,01	2245,00
694,76	2245,00
695,52	2241,00
696,27	2244,00
697,02	2247,00
697,78	2248,00
698,53	2251,00
699,29	2245,00
700,04	2244,00
700,79	2246,00
701,55	2242,00
702,30	2240,00
703,05	2247,00
703,81	2245,00
704,56	2247,00
705,31	2247,00
706,07	2244,00
706,82	2242,00
707,57	2244,00
708,33	2246,00
709,08	2248,00
709,83	2247,00
710,59	2246,00
711,34	2245,00
712,09	2249,00
712,84	2244,00
713,60	2245,00
714,35	2249,00
715,10	2251,00
715,85	2247,00
716,60	2248,00
717,36	2243,00
718,11	2243,00
718,86	2248,00
719,61	2245,00
720,36	2247,00
721,12	2247,00
721,87	2245,00
722,62	2244,00
723,37	2245,00
724,12	2242,00
724,87	2246,00
725,62	2246,00
726,38	2244,00
727,13	2248,00
727,88	2246,00
728,63	2245,00
729,38	2247,00
730,13	2243,00
730,88	2246,00
731,63	2246,00
732,38	2248,00
733,13	2249,00
733,88	2246,00
734,63	2246,00
735,38	2245,00
736,13	2246,00
736,88	2245,00
737,63	2249,00
738,38	2248,00
739,13	2246,00
739,88	2244,00
740,63	2241,00
741,38	2242,00
742,13	2245,00
742,88	2246,00
743,63	2243,00
744,38	2246,00
745,13	2247,00
745,88	2242,00
746,63	2241,00
747,38	2245,00
748,13	2243,00
748,87	2247,00
749,62	2249,00
750,37	2246,00
751,12	2247,00
751,87	2244,00
752,62	2243,00
753,37	2245,00
754,11	2245,00
754,86	2245,00
755,61	2247,00
756,36	2248,00
757,11	2243,00
757,85	2245,00
758,60	2243,00
759,35	2246,00
760,10	2246,00
760,85	2248,00
761,59	2251,00
762,34	2247,00
763,09	2247,00
763,84	2246,00
764,58	2246,00
765,33	2249,00
766,08	2243,00
766,82	2247,00
767,57	2248,00
768,32	2245,00
769,07	2246,00
769,81	2242,00
770,56	2244,00
771,31	2243,00
772,05	2246,00
772,80	2244,00
773,54	2248,00
774,29	2247,00
775,04	2246,00
775,78	2245,00
776,53	2243,00
777,28	2241,00
778,02	2246,00
778,77	2246,00
779,51	2249,00
780,26	2251,00
781,00	2247,00
781,75	2238,00
782,50	2245,00
783,24	2241,00
783,99	2246,00
784,73	2248,00
785,48	2248,00
786,22	2247,00
786,97	2241,00
787,71	2247,00
788,46	2243,00
789,20	2247,00
789,95	2245,00
790,69	2250,00
791,43	2245,00
792,18	2248,00
792,92	2245,00
793,67	2245,00
794,41	2241,00
795,16	2245,00
795,90	2243,00
796,64	2247,00
797,39	2246,00
798,13	2243,00
798,88	2245,00
799,62	2240,00
800,36	2242,00
801,11	2243,00
801,85	2246,00
802,59	2248,00
803,34	2246,00
804,08	2244,00
804,82	2244,00
805,57	2242,00
806,31	2242,00
807,05	2241,00
807,80	2243,00
808,54	2245,00
809,28	2249,00
810,02	2245,00
810,77	2245,00
811,51	2243,00
812,25	2242,00
812,99	2243,00
813,74	2248,00
814,48	2247,00
815,22	2250,00
815,96	2246,00
816,70	2242,00
817,45	2244,00
818,19	2241,00
818,93	2239,00
819,67	2245,00
820,41	2248,00
821,15	2248,00
821,90	2246,00
822,64	2247,00
823,38	2247,00
824,12	2243,00
824,86	2245,00
825,60	2246,00
826,34	2247,00
827,08	2251,00
827,82	2248,00
828,57	2247,00
829,31	2245,00
830,05	2243,00
830,79	2242,00
831,53	2243,00
832,27	2246,00
833,01	2245,00
833,75	2247,00
834,49	2243,00
835,23	2243,00
835,97	2241,00
836,71	2240,00
837,45	2242,00
838,19	2245,00
838,93	2247,00
839,67	2247,00
840,41	2245,00
841,15	2246,00
841,89	2243,00
842,63	2242,00
843,36	2244,00
844,10	2245,00
844,84	2246,00
845,58	2245,00
846,32	2246,00
847,06	2245,00
847,80	2245,00
848,54	2241,00
849,28	2242,00
850,01	2245,00
850,75	2245,00
851,49	2246,00
852,23	2250,00
852,97	2243,00
853,71	2242,00
854,44	2238,00
855,18	2241,00
855,92	2244,00
856,66	2243,00
857,40	2248,00
858,13	2247,00
858,87	2243,00
859,61	2244,00
860,35	2243,00
861,08	2242,00
861,82	2243,00
862,56	2247,00
863,29	2243,00
864,03	2244,00
864,77	2245,00
865,51	2241,00
866,24	2239,00
866,98	2243,00
867,72	2243,00
868,45	2243,00
869,19	2246,00
869,93	2245,00
870,66	2243,00
871,40	2243,00
872,14	2241,00
872,87	2243,00
873,61	2245,00
874,34	2242,00
875,08	2245,00
875,82	2248,00
876,55	2241,00
877,29	2238,00
878,02	2242,00
878,76	2244,00
879,49	2245,00
880,23	2247,00
880,96	2244,00
881,70	2243,00
882,43	2244,00
883,17	2243,00
883,91	2242,00
884,64	2245,00
885,38	2247,00
886,11	2246,00
886,84	2246,00
887,58	2242,00
888,31	2240,00
889,05	2243,00
889,78	2246,00
890,52	2248,00
891,25	2247,00
891,99	2246,00
892,72	2248,00
893,45	2242,00
894,19	2245,00
894,92	2243,00
895,66	2243,00
896,39	2243,00
897,12	2243,00
897,86	2247,00
898,59	2243,00
899,32	2243,00
900,06	2243,00
900,79	2243,00
901,52	2239,00
902,26	2243,00
902,99	2247,00
903,72	2246,00
904,46	2245,00
905,19	2241,00
905,92	2241,00
906,65	2241,00
907,39	2243,00
908,12	2246,00
908,85	2249,00
909,58	2248,00
910,32	2246,00
911,05	2247,00
911,78	2242,00
912,51	2246,00
913,25	2248,00
913,98	2243,00
914,71	2246,00
915,44	2247,00
916,17	2248,00
916,90	2242,00
917,64	2243,00
918,37	2239,00
919,10	2244,00
919,83	2246,00
920,56	2248,00
921,29	2245,00
922,02	2245,00
922,75	2240,00
923,49	2242,00
924,22	2244,00
924,95	2249,00
925,68	2247,00
926,41	2246,00
927,14	2242,00
927,87	2241,00
928,60	2241,00
929,33	2246,00
930,06	2243,00
930,79	2249,00
931,52	2243,00
932,25	2248,00
932,98	2240,00
933,71	2241,00
934,44	2244,00
935,17	2248,00
935,90	2245,00
936,63	2247,00
937,36	2247,00
938,09	2243,00
938,82	2244,00
939,55	2241,00
940,28	2241,00
941,01	2247,00
941,73	2247,00
942,46	2246,00
943,19	2243,00
943,92	2242,00
944,65	2245,00
945,38	2243,00
946,11	2241,00
946,84	2245,00
947,56	2247,00
948,29	2244,00
949,02	2242,00
949,75	2247,00
950,48	2241,00
951,21	2245,00
951,93	2245,00
952,66	2247,00
953,39	2243,00
954,12	2246,00
954,85	2244,00
955,57	2243,00
956,30	2240,00
957,03	2242,00
957,76	2244,00
958,48	2245,00
959,21	2246,00
959,94	2246,00
960,66	2242,00
961,39	2242,00
962,12	2241,00
962,84	2243,00
963,57	2242,00
964,30	2245,00
965,02	2245,00
965,75	2244,00
966,48	2242,00
967,20	2239,00
967,93	2239,00
968,66	2242,00
969,38	2239,00
970,11	2243,00
970,84	2246,00
971,56	2239,00
972,29	2241,00
973,01	2238,00
973,74	2237,00
974,46	2240,00
975,19	2240,00
975,92	2241,00
976,64	2240,00
977,37	2241,00
978,09	2238,00
978,82	2236,00
979,54	2235,00
980,27	2237,00
980,99	2231,00
981,72	2233,00
982,44	2235,00
983,17	2229,00
983,89	2233,00
984,62	2240,00
985,34	2241,00
986,06	2237,00
986,79	2240,00
987,51	2242,00
988,24	2239,00
988,96	2238,00
989,69	2239,00
990,41	2240,00
991,13	2236,00
991,86	2231,00
992,58	2225,00
993,30	2228,00
994,03	2228,00
994,75	2228,00
>>>>>End Processed Spectral Data<<<<<
